Channel,trl,rip_start,rip_end,rip_peak,rip_dur,entropy,surprise,meanEnt,rt,trl_num,subI
1,248,105,120,114,0.034,1.710580407,1.544320516,1.670762415,842,392,6
1,250,531,547,537,0.036,1.71132597,1.509013647,1.677340333,708,394,6
1,251,252,263,260,0.026,1.705086298,1.547487795,1.680338498,889,395,6
1,254,410,426,414,0.036,1.905639062,2,1.879699219,761,405,6
1,254,496,507,506,0.026,1.905639062,2,1.879699219,761,405,6
1,257,391,404,399,0.03,1.835237745,1.807354922,1.766782343,719,411,6
1,258,394,406,404,0.028,1.823192411,1.678071905,1.720311317,859,413,6
1,261,848,861,857,0.03,1.7627022,1.247927513,1.697661123,566,416,6
1,263,94,107,100,0.03,1.689946161,1.938599455,1.699536613,913,420,6
1,265,131,143,139,0.028,1.697320659,2.321928095,1.694973801,884,422,6
1,267,732,745,739,0.03,1.728767789,1.754887502,1.709094124,872,424,6
1,270,294,306,300,0.028,1.736477335,1.736965594,1.702188996,828,427,6
1,270,695,709,702,0.032,1.736477335,1.736965594,1.702188996,828,427,6
1,271,257,268,266,0.026,1.734765544,1.784271309,1.69847831,855,428,6
1,271,307,318,317,0.026,1.734765544,1.784271309,1.69847831,855,428,6
1,274,214,232,225,0.04,1.709480622,1.847996907,1.67217109,907,433,6
1,274,280,294,291,0.032,1.709480622,1.847996907,1.67217109,907,433,6
1,277,258,272,265,0.032,1.646123882,1.10433666,1.661906835,514,440,6
1,281,661,673,668,0.028,1.826245258,2.115477217,1.760738598,626,450,6
1,282,468,480,475,0.028,1.835237745,1.485426827,1.766782343,761,451,6
1,285,471,482,480,0.026,1.719973094,1.152003093,1.682025294,915,457,6
1,291,872,884,875,0.028,1.693485508,2.115477217,1.691042385,849,463,6
1,293,658,669,662,0.026,1.886017663,1.8259706,1.683327538,369,476,6
1,293,699,712,710,0.03,1.886017663,1.8259706,1.683327538,369,476,6
1,294,586,597,591,0.026,1.883383098,2,1.682121788,649,477,6
1,294,936,948,944,0.028,1.883383098,2,1.682121788,649,477,6
1,295,145,161,152,0.036,1.907978773,1.841302254,1.661906835,784,480,6
1,295,954,970,963,0.036,1.907978773,1.841302254,1.661906835,784,480,6
1,1,906,919,911,0.03,1.685475297,1,1.788914717,952,7,7
1,4,781,799,797,0.04,1.573402452,1.700439718,1.707880226,699,10,7
1,7,101,120,108,0.042,1.543564443,1.192645078,1.668840341,557,13,7
1,9,805,817,812,0.028,1.493213364,1,1.650430577,422,15,7
1,9,870,886,882,0.036,1.493213364,1,1.650430577,422,15,7
1,10,440,463,446,0.05,1.46525565,4.247927513,1.631906072,965,16,7
1,16,475,487,476,0.028,1.615253408,1.273018494,1.575813971,745,26,7
1,16,759,774,768,0.034,1.615253408,1.273018494,1.575813971,745,26,7
1,18,810,822,812,0.028,1.568361535,1.343954401,1.563813884,903,30,7
1,22,384,402,393,0.04,1.53377769,1.209453366,1.533395032,581,34,7
1,25,298,309,300,0.026,1.499076613,1.109624491,1.517490078,728,38,7
1,29,895,906,899,0.026,1.842370993,1.222392421,1.860344505,540,44,7
1,31,301,314,302,0.03,1.49111485,0.652076697,1.749749638,862,48,7
1,32,362,374,369,0.028,1.418295834,0.584962501,1.726829995,615,49,7
1,39,679,690,685,0.026,1.220728902,0.485426827,1.620470362,570,58,7
1,40,353,372,364,0.042,1.186704346,0.459431619,1.614681247,499,59,7
1,42,249,260,254,0.026,1.124185416,0.415037499,1.594992301,482,61,7
1,44,868,887,875,0.042,1.068187337,0.378511623,1.579715421,423,63,7
1,45,308,320,319,0.028,1.042344321,2.754887502,1.573368077,483,64,7
1,47,314,328,322,0.032,1.074631475,0.398549376,1.575813971,565,66,7
1,50,31,43,37,0.028,1.092725396,0.387023123,1.552972369,365,71,7
1,51,10,23,14,0.03,1.072380073,0.374395515,1.546867802,393,72,7
1,51,877,892,880,0.034,1.072380073,0.374395515,1.546867802,393,72,7
1,54,215,231,224,0.036,1.015918083,0.341036918,1.519870131,957,75,7
1,54,934,948,940,0.032,1.015918083,0.341036918,1.519870131,957,75,7
1,56,143,155,147,0.028,0.981687083,0.321928095,1.519707533,448,77,7
1,56,346,359,353,0.03,0.981687083,0.321928095,1.519707533,448,77,7
1,59,968,982,972,0.032,0.934763683,0.296981738,1.526571055,435,80,7
1,63,268,284,278,0.036,1.546593564,2.700439718,1.707880226,944,90,7
1,63,389,400,394,0.026,1.546593564,2.700439718,1.707880226,944,90,7
1,65,66,81,77,0.034,1.640223929,0.906890596,1.682641133,659,92,7
1,68,976,991,989,0.034,1.568318256,0.847996907,1.650430577,699,95,7
1,69,274,287,283,0.03,1.528801815,0.788495895,1.631906072,815,96,7
1,69,900,913,903,0.03,1.528801815,0.788495895,1.631906072,815,96,7
1,71,369,387,379,0.04,1.550936789,1.938599455,1.616782051,856,100,7
1,83,90,112,103,0.048,1.760964047,2.321928095,1.788914717,382,127,7
1,83,796,807,802,0.026,1.760964047,2.321928095,1.788914717,382,127,7
1,84,715,727,725,0.028,1.789929075,1.874469118,1.749749638,600,128,7
1,88,815,827,825,0.028,1.689482267,1.584962501,1.682641133,715,132,7
1,90,47,65,55,0.04,1.64571137,1.087462841,1.664125613,376,134,7
1,91,155,166,158,0.026,1.612197223,1.584962501,1.650430577,682,135,7
1,91,614,626,621,0.028,1.612197223,1.584962501,1.650430577,682,135,7
1,92,862,874,869,0.028,1.606832278,1.078002512,1.631906072,721,136,7
1,93,665,678,666,0.03,1.572351663,1.392317423,1.620470362,850,138,7
1,97,889,901,896,0.028,1.519556365,1.184424571,1.592152122,698,142,7
1,102,446,464,452,0.04,1.526490788,1.447458977,1.574136044,769,147,7
1,102,935,967,951,0.068,1.526490788,1.447458977,1.574136044,769,147,7
1,104,586,600,596,0.032,1.516751163,1.093109404,1.579701223,482,149,7
1,105,567,587,580,0.044,1.5031637,1.343954401,1.563813884,757,150,7
1,107,759,770,763,0.026,1.485148025,1.041820176,1.546867802,751,152,7
1,108,752,763,760,0.026,1.472244267,1,1.537672927,667,153,7
1,115,33,49,44,0.036,1.789929075,2.459431619,1.749749638,751,168,7
1,115,739,753,744,0.032,1.789929075,2.459431619,1.749749638,751,168,7
1,119,92,105,97,0.03,1.734521665,2.087462841,1.664125613,510,174,7
1,125,259,270,264,0.026,1.666812727,1.064130337,1.616782051,535,180,7
1,125,405,419,408,0.032,1.666812727,1.064130337,1.616782051,535,180,7
1,126,164,175,167,0.026,1.622884027,0.94753258,1.573368077,869,184,7
1,126,941,955,948,0.032,1.622884027,0.94753258,1.573368077,869,184,7
1,128,325,341,332,0.036,1.702819531,1,1.579701223,874,189,7
1,129,492,507,497,0.034,1.680859474,0.956931278,1.563813884,741,190,7
1,132,782,793,783,0.026,1.638253359,0.925999419,1.519870131,669,195,7
1,135,218,237,233,0.042,1.58265003,0.833990049,1.517490078,672,198,7
1,135,683,694,688,0.026,1.58265003,0.833990049,1.517490078,672,198,7
1,136,644,658,652,0.032,2,2,2,996,201,7
1,140,417,439,435,0.048,1.614005463,0.777607579,1.726829995,370,209,7
1,140,903,920,915,0.038,1.614005463,0.777607579,1.726829995,370,209,7
1,141,353,374,360,0.046,1.546593564,0.700439718,1.707880226,524,210,7
1,141,529,554,544,0.054,1.546593564,0.700439718,1.707880226,524,210,7
1,144,384,395,394,0.026,1.371640762,0.540568381,1.668840341,470,213,7
1,145,576,591,586,0.034,1.360527311,0.547487795,1.631906072,891,216,7
1,146,40,52,41,0.028,1.319035274,0.514573173,1.6331957,967,217,7
1,148,335,350,342,0.034,1.145235779,0.395928676,1.592152122,675,222,7
1,150,294,309,304,0.034,1.088459599,0.362570079,1.573368077,787,224,7
1,151,596,608,600,0.028,1.062269811,0.347923303,1.574032863,727,225,7
1,152,89,100,95,0.026,1.037401254,0.334419039,1.575813971,616,226,7
1,156,356,368,364,0.028,1.013360103,0.311944006,1.537672927,697,233,7
1,156,866,883,875,0.038,1.013360103,0.311944006,1.537672927,697,233,7
1,157,256,267,261,0.026,0.994274842,0.30256277,1.533395032,722,234,7
1,157,285,302,290,0.038,0.994274842,0.30256277,1.533395032,722,234,7
1,158,26,37,31,0.026,0.975954536,0.293731203,1.519870131,792,235,7
1,158,65,78,68,0.03,0.975954536,0.293731203,1.519870131,792,235,7
1,158,899,921,909,0.048,0.975954536,0.293731203,1.519870131,792,235,7
1,158,978,990,989,0.028,0.975954536,0.293731203,1.519870131,792,235,7
1,159,392,409,401,0.038,0.958353821,0.285402219,1.518554513,576,236,7
1,167,601,624,615,0.05,1.747769015,1,1.537672927,909,273,7
1,168,583,596,588,0.03,1.727032062,0.961525852,1.533395032,757,274,7
1,170,439,450,448,0.026,1.685975774,0.893084796,1.518554513,593,276,7
1,171,749,765,755,0.036,1.71878635,2.584962501,1.523985129,318,279,7
1,174,356,367,360,0.026,1.974937501,2.169925001,1.824939992,902,286,7
1,175,70,81,77,0.026,1.970950594,2.321928095,1.788914717,979,287,7
1,177,755,782,771,0.058,1.959147917,2,1.726829995,891,289,7
1,179,425,438,432,0.03,1.924174352,1.485426827,1.688803212,738,291,7
1,182,171,195,183,0.052,1.812945276,2.662965013,1.631906072,979,296,7
1,183,192,205,200,0.03,1.846439345,1.321928095,1.6331957,914,297,7
1,184,31,48,38,0.038,1.819026946,2.392317423,1.620470362,786,298,7
1,186,942,965,956,0.05,1.847523912,1.353636955,1.616782051,832,300,7
1,188,160,173,163,0.03,1.922023143,1.378511623,1.579715421,663,303,7
1,190,516,535,523,0.042,1.913875598,2.321928095,1.574136044,779,307,7
1,192,937,951,943,0.032,1.932551788,1.387023123,1.552972369,791,311,7
1,194,269,282,272,0.03,1.836591668,2.169925001,1.824939992,633,326,7
1,197,52,63,60,0.026,1.784159128,2.584962501,1.726829995,855,329,7
1,197,650,665,660,0.034,1.784159128,2.584962501,1.726829995,855,329,7
1,199,693,708,697,0.034,1.788215812,1.847996907,1.650430577,791,335,7
1,200,346,358,351,0.028,1.786301201,1.440572591,1.631906072,698,336,7
1,207,2,15,8,0.03,1.767511332,1.222392421,1.546867802,826,352,7
1,209,246,259,252,0.03,1.835517134,1.197939378,1.518554513,750,356,7
1,209,373,386,375,0.03,1.835517134,1.197939378,1.518554513,750,356,7
1,210,760,772,765,0.028,1.818995594,1.152003093,1.519707533,797,357,7
1,212,712,732,721,0.044,1.809954834,1.144389909,1.523985129,850,359,7
1,212,931,943,939,0.028,1.809954834,1.144389909,1.523985129,850,359,7
1,214,377,392,386,0.034,2,2,2,808,361,7
1,216,208,220,212,0.028,1.905639062,2,1.858865885,439,365,7
1,220,899,910,905,0.026,1.729573959,1,1.726829995,392,369,7
1,221,364,377,368,0.03,1.669180337,0.893084796,1.707880226,451,370,7
1,223,678,699,692,0.046,1.658979752,0.91753784,1.664125613,686,374,7
1,225,421,432,423,0.026,1.638253359,0.925999419,1.631906072,721,376,7
1,227,7,18,9,0.026,1.564504185,0.807354922,1.620470362,684,378,7
1,231,937,950,946,0.03,1.429275071,0.64385619,1.592152122,586,382,7
1,232,239,251,245,0.028,1.398462938,0.612976877,1.579715421,546,383,7
1,233,379,392,384,0.03,1.368843872,3.169925001,1.573368077,591,384,7
1,238,445,463,456,0.04,1.434686051,0.678071905,1.579701223,808,389,7
1,238,771,784,778,0.03,1.434686051,0.678071905,1.579701223,808,389,7
1,242,165,183,178,0.04,1.411506948,0.646363045,1.537672927,797,393,7
1,243,533,545,540,0.028,1.390528367,0.624490865,1.533395032,739,394,7
1,248,80,91,86,0.026,1.891061112,2.169925001,1.824939992,638,406,7
1,248,284,298,295,0.032,1.891061112,2.169925001,1.824939992,638,406,7
1,251,297,310,306,0.03,1.829473298,1.099535674,1.682641133,750,412,7
1,254,384,395,394,0.026,1.953152587,1.523561956,1.616782051,865,420,7
1,256,767,778,771,0.026,1.932238192,2.321928095,1.592152122,751,422,7
1,257,443,456,444,0.03,1.924174352,1.485426827,1.574032863,856,425,7
1,257,618,629,627,0.026,1.924174352,1.485426827,1.574032863,856,425,7
1,258,710,732,723,0.048,1.887788245,1.36923381,1.574953438,785,428,7
1,258,843,855,849,0.028,1.887788245,1.36923381,1.574953438,785,428,7
1,258,966,978,967,0.028,1.887788245,1.36923381,1.574953438,785,428,7
1,261,471,482,477,0.026,1.851199325,1.847996907,1.537672927,715,433,7
1,261,540,551,542,0.026,1.851199325,1.847996907,1.537672927,715,433,7
1,261,900,911,907,0.026,1.851199325,1.847996907,1.537672927,715,433,7
1,265,604,625,613,0.046,1.771782222,1.192645078,1.668840341,780,453,7
1,270,30,44,41,0.032,1.643612784,0.938599455,1.616782051,774,460,7
1,272,274,292,285,0.04,1.582966195,0.836501268,1.592152122,680,462,7
1,272,715,729,718,0.032,1.582966195,0.836501268,1.592152122,680,462,7
1,274,558,579,569,0.046,1.52672983,0.770518154,1.575813971,997,466,7
1,276,982,993,991,0.026,1.47580798,0.706268797,1.574953438,499,468,7
1,277,42,81,66,0.082,1.451313207,0.678071905,1.579701223,750,469,7
2,2,711,722,717,0.026,1.617189573,0.874469118,1.749749638,801,8,7
2,3,403,414,408,0.026,1.551098171,2,1.726829995,867,9,7
2,3,739,754,746,0.034,1.551098171,2,1.726829995,867,9,7
2,8,865,877,873,0.028,1.519728462,1.087462841,1.664125613,547,14,7
2,12,572,585,580,0.03,1.549211125,1.584962501,1.620470362,850,18,7
2,14,488,502,494,0.032,1.591705689,1.473931188,1.592152122,944,22,7
2,14,599,611,601,0.028,1.591705689,1.473931188,1.592152122,944,22,7
2,15,157,168,161,0.026,1.626165714,1.347923303,1.574032863,663,25,7
2,17,590,603,597,0.03,1.580978586,1.192645078,1.579701223,922,29,7
2,20,498,521,507,0.05,1.551948221,1.222392421,1.546867802,775,32,7
2,21,702,726,709,0.052,1.54205392,1.263034406,1.537672927,699,33,7
2,24,48,62,61,0.032,1.508290137,1.152003093,1.519707533,710,37,7
2,24,452,480,462,0.06,1.508290137,1.152003093,1.519707533,710,37,7
2,36,455,467,464,0.028,1.335505557,0.584962501,1.650430577,487,55,7
2,36,557,571,563,0.032,1.335505557,0.584962501,1.650430577,487,55,7
2,36,824,838,829,0.032,1.335505557,0.584962501,1.650430577,487,55,7
2,39,499,510,505,0.026,1.220728902,0.485426827,1.620470362,570,58,7
2,41,111,123,117,0.028,1.154567682,0.436099115,1.616782051,342,60,7
2,41,526,538,532,0.028,1.154567682,0.436099115,1.616782051,342,60,7
2,44,557,569,563,0.028,1.068187337,0.378511623,1.579715421,423,63,7
2,48,134,152,143,0.04,1.13597686,0.415037499,1.579701223,494,69,7
2,49,94,110,105,0.036,1.113907901,0.40053793,1.563813884,411,70,7
2,50,139,150,148,0.026,1.092725396,0.387023123,1.552972369,365,71,7
2,51,556,567,561,0.026,1.072380073,0.374395515,1.546867802,393,72,7
2,52,532,545,544,0.03,1.052825604,0.362570079,1.537672927,405,73,7
2,53,583,596,594,0.03,1.034018519,0.351472371,1.533395032,434,74,7
2,57,879,891,885,0.028,0.965487458,0.313157885,1.517490078,634,78,7
2,58,457,473,461,0.036,0.949856064,0.304854582,1.523985129,452,79,7
2,64,342,354,349,0.028,1.610577243,2.222392421,1.688803212,921,91,7
2,67,905,917,909,0.028,1.608700166,0.91753784,1.664125613,790,94,7
2,68,831,843,834,0.028,1.568318256,0.847996907,1.650430577,699,95,7
2,75,692,706,697,0.032,1.565005223,0.881355504,1.546867802,704,112,7
2,78,336,351,345,0.034,1.516359733,0.798366139,1.519707533,874,117,7
2,90,672,683,679,0.026,1.64571137,1.087462841,1.664125613,376,134,7
2,95,939,954,947,0.034,1.547972308,1.201633861,1.616782051,558,140,7
2,99,597,608,605,0.026,1.489722164,1.054447784,1.573368077,628,144,7
2,105,68,81,74,0.03,1.5031637,1.343954401,1.563813884,757,150,7
2,106,622,633,631,0.026,1.497525888,1.087462841,1.552972369,594,151,7
2,111,505,524,514,0.042,1.432005287,0.929610672,1.519707533,628,157,7
2,113,510,526,518,0.036,1.891061112,1.584962501,1.824939992,898,166,7
2,116,380,391,387,0.026,1.825011211,1.263034406,1.726829995,581,169,7
2,121,257,273,263,0.036,1.714297751,1.925999419,1.631906072,616,176,7
2,125,30,44,36,0.032,1.666812727,1.064130337,1.616782051,535,180,7
2,134,513,526,522,0.03,1.601014306,0.862496476,1.519707533,540,197,7
2,135,622,640,631,0.04,1.58265003,0.833990049,1.517490078,672,198,7
2,137,133,144,135,0.026,1.836591668,1.169925001,1.824939992,586,206,7
2,137,518,530,525,0.028,1.836591668,1.169925001,1.824939992,586,206,7
2,137,674,687,681,0.03,1.836591668,1.169925001,1.824939992,586,206,7
2,138,296,315,309,0.042,1.760964047,1,1.788914717,529,207,7
2,138,712,726,723,0.032,1.760964047,1,1.788914717,529,207,7
2,140,455,466,464,0.026,1.614005463,0.777607579,1.726829995,370,209,7
2,140,772,793,784,0.046,1.614005463,0.777607579,1.726829995,370,209,7
2,146,92,103,97,0.026,1.319035274,0.514573173,1.6331957,967,217,7
2,146,445,463,455,0.04,1.319035274,0.514573173,1.6331957,967,217,7
2,148,308,320,312,0.028,1.145235779,0.395928676,1.592152122,675,222,7
2,149,325,336,331,0.026,1.11607628,0.378511623,1.579715421,581,223,7
2,152,294,305,299,0.026,1.037401254,0.334419039,1.575813971,616,226,7
2,153,242,256,250,0.032,1.013757678,0.321928095,1.574136044,470,227,7
2,154,852,869,867,0.038,1.07571775,0.343954401,1.563813884,763,230,7
2,155,162,176,169,0.032,1.054026075,0.332575339,1.552972369,903,231,7
2,156,813,829,822,0.036,1.013360103,0.311944006,1.537672927,697,233,7
2,157,120,133,126,0.03,0.994274842,0.30256277,1.533395032,722,234,7
2,158,894,909,903,0.034,0.975954536,0.293731203,1.519870131,792,235,7
2,159,41,52,48,0.026,0.958353821,0.285402219,1.518554513,576,236,7
2,159,332,344,334,0.028,0.958353821,0.285402219,1.518554513,576,236,7
2,159,486,498,495,0.028,0.958353821,0.285402219,1.518554513,576,236,7
2,159,803,815,806,0.028,0.958353821,0.285402219,1.518554513,576,236,7
2,161,918,931,923,0.03,1.836591668,1.169925001,1.824939992,798,246,7
2,165,713,725,722,0.028,1.772958306,1.054447784,1.573368077,546,264,7
2,169,590,602,595,0.028,1.706413635,0.925999419,1.519870131,570,275,7
2,172,348,364,356,0.036,1.737036368,0.966833136,1.526571055,851,280,7
2,172,819,830,826,0.026,1.737036368,0.966833136,1.526571055,851,280,7
2,176,486,497,493,0.026,1.980825936,1.874469118,1.749749638,902,288,7
2,178,240,251,247,0.026,1.950063756,1.700439718,1.707880226,674,290,7
2,181,610,622,615,0.028,1.816340114,1.847996907,1.650430577,811,295,7
2,181,698,709,700,0.026,1.816340114,1.847996907,1.650430577,811,295,7
2,182,120,133,127,0.03,1.812945276,2.662965013,1.631906072,979,296,7
2,182,325,343,333,0.04,1.812945276,2.662965013,1.631906072,979,296,7
2,182,670,683,673,0.03,1.812945276,2.662965013,1.631906072,979,296,7
2,182,819,831,829,0.028,1.812945276,2.662965013,1.631906072,979,296,7
2,183,375,386,379,0.026,1.846439345,1.321928095,1.6331957,914,297,7
2,193,761,772,764,0.026,2,2,2,961,321,7
2,197,576,588,583,0.028,1.784159128,2.584962501,1.726829995,855,329,7
2,198,708,719,711,0.026,1.777984904,2.087462841,1.664125613,961,334,7
2,199,619,634,627,0.034,1.788215812,1.847996907,1.650430577,791,335,7
2,203,456,471,465,0.034,1.821644864,1.398549376,1.575813971,744,346,7
2,203,635,649,641,0.032,1.821644864,1.398549376,1.575813971,744,346,7
2,205,979,991,986,0.028,1.796989078,1.343954401,1.563813884,779,350,7
2,208,706,730,718,0.052,1.792653676,3.662965013,1.519870131,763,355,7
2,208,871,882,873,0.026,1.792653676,3.662965013,1.519870131,763,355,7
2,210,723,734,727,0.026,1.818995594,1.152003093,1.519707533,797,357,7
2,212,832,845,841,0.03,1.809954834,1.144389909,1.523985129,850,359,7
2,219,677,691,682,0.032,1.789929075,1.137503524,1.749749638,650,368,7
2,219,709,724,715,0.034,1.789929075,1.137503524,1.749749638,650,368,7
2,221,972,985,978,0.03,1.669180337,0.893084796,1.707880226,451,370,7
2,222,527,539,536,0.028,1.610577243,0.807354922,1.688803212,422,371,7
2,224,523,534,530,0.026,1.615804532,2.169925001,1.650430577,815,375,7
2,224,572,585,581,0.03,1.615804532,2.169925001,1.650430577,815,375,7
2,231,123,134,126,0.026,1.429275071,0.64385619,1.592152122,586,382,7
2,236,738,749,742,0.026,1.432877337,0.658963082,1.574136044,890,387,7
2,237,494,505,500,0.026,1.407475765,2.36923381,1.574953438,779,388,7
2,238,637,648,644,0.026,1.434686051,0.678071905,1.579701223,808,389,7
2,244,198,214,208,0.036,1.370097785,2.925999419,1.519870131,905,395,7
2,244,577,591,585,0.032,1.370097785,2.925999419,1.519870131,905,395,7
2,246,100,111,110,0.026,1.48095518,2.222392421,1.523985129,551,399,7
2,248,409,429,417,0.044,1.891061112,2.169925001,1.824939992,638,406,7
2,249,764,777,773,0.03,1.922023143,1.378511623,1.707880226,943,410,7
2,254,234,246,240,0.028,1.953152587,1.523561956,1.616782051,865,420,7
2,257,127,138,134,0.026,1.924174352,1.485426827,1.574032863,856,425,7
2,262,72,85,81,0.03,1.849761712,1.750021747,1.533395032,674,434,7
2,263,372,386,379,0.032,1.75,1,1.858865885,638,445,7
2,263,462,480,470,0.04,1.75,1,1.858865885,638,445,7
2,264,904,916,908,0.028,1.746465799,2.321928095,1.682641133,603,452,7
2,265,17,34,24,0.038,1.771782222,1.192645078,1.668840341,780,453,7
2,265,147,160,156,0.03,1.771782222,1.192645078,1.668840341,780,453,7
2,265,903,917,907,0.032,1.771782222,1.192645078,1.668840341,780,453,7
2,266,288,299,296,0.026,1.734521665,1.087462841,1.664125613,750,454,7
2,272,484,495,493,0.026,1.582966195,0.836501268,1.592152122,680,462,7
2,274,463,475,473,0.028,1.52672983,0.770518154,1.575813971,997,466,7
2,275,22,38,31,0.036,1.500955079,0.736965594,1.574136044,822,467,7
2,276,874,898,889,0.052,1.47580798,0.706268797,1.574953438,499,468,7
2,279,71,84,77,0.03,1.470251198,0.724365557,1.519870131,878,475,7
1,6,511,522,515,0.026,1.887918503,1.263034406,1.724249418,833,9,9
1,30,610,625,617,0.034,1.686006087,1.584962501,1.643119821,716,39,9
1,35,911,936,922,0.054,1.777984904,1.280107919,1.70958515,605,54,9
1,50,294,307,304,0.03,1.808454107,1.807354922,1.649444514,716,72,9
1,56,204,215,210,0.026,1.75,1,1.781315433,562,85,9
1,66,44,57,51,0.03,1.578389825,1.514573173,1.695865857,874,97,9
1,69,143,155,148,0.028,1.632105718,2.938599455,1.671783167,973,100,9
1,74,963,974,970,0.026,1.694235962,2.273018494,1.673503841,622,106,9
1,94,502,515,507,0.03,1.738149333,2.700439718,1.700270668,616,130,9
1,98,784,795,790,0.026,1.734521665,2.087462841,1.70958515,728,134,9
1,100,564,580,565,0.036,1.789929075,3.459431619,1.681704911,716,139,9
1,102,643,655,647,0.028,1.850560296,3,1.67464031,681,141,9
1,102,982,995,984,0.03,1.850560296,3,1.67464031,681,141,9
1,119,288,301,292,0.03,1.836591668,1.169925001,1.734797979,989,166,9
1,124,123,137,129,0.032,1.569445262,3.169925001,1.699129423,634,175,9
1,126,795,808,798,0.03,1.68149633,0.862496476,1.695865857,799,177,9
1,139,181,193,185,0.028,1.59785955,0.807354922,1.649444514,505,192,9
1,142,851,863,860,0.028,2,2,2,844,201,9
1,160,554,565,560,0.026,1.510964003,0.652076697,1.664003791,410,230,9
1,163,389,402,396,0.03,1.559319485,2.584962501,1.647250151,809,233,9
1,164,66,77,73,0.026,1.584493689,2.402098444,1.651524467,779,234,9
1,165,690,703,699,0.03,1.603926893,3.662965013,1.646103661,731,235,9
1,166,148,159,153,0.026,1.651629499,0.8259706,1.65413694,668,236,9
1,167,683,696,692,0.03,1.630638958,0.798366139,1.650531609,628,237,9
1,170,124,136,127,0.028,1.664497779,0.807354922,1.819026946,404,244,9
1,177,124,135,127,0.026,1.610577243,2.222392421,1.710978917,768,251,9
1,192,889,901,892,0.028,1.377922805,0.652076697,1.664003791,352,270,9
1,195,127,141,130,0.032,1.389878778,0.710493383,1.647250151,726,273,9
1,200,700,711,708,0.026,1.337306179,0.618909833,1.646144877,393,280,9
1,214,130,141,133,0.026,1.938708497,2.070389328,1.692314615,534,298,9
1,217,261,279,272,0.04,1.915579258,1.893084796,1.693901714,727,303,9
1,218,626,637,632,0.026,1.912113891,1.754887502,1.684760285,703,304,9
1,235,924,935,929,0.026,1.689482267,3.906890596,1.710295056,746,332,9
1,235,960,985,966,0.054,1.689482267,3.906890596,1.710295056,746,332,9
1,237,871,883,882,0.028,1.851226816,1.765534746,1.70958515,920,334,9
1,250,913,933,921,0.044,1.820788168,1.447458977,1.681508306,656,347,9
1,257,37,51,41,0.032,1.788480456,1.887525271,1.651524467,750,354,9
1,272,246,257,248,0.026,1.729573959,2.584962501,1.724249418,938,369,9
1,282,617,633,624,0.036,1.662505605,2,1.67464031,756,381,9
1,283,227,244,230,0.038,1.678230231,1.106915204,1.684385685,668,385,9
1,290,17,28,26,0.026,1.613557557,1.041820176,1.649444514,715,392,9
1,290,509,527,512,0.04,1.613557557,1.041820176,1.649444514,715,392,9
1,297,2,13,4,0.026,1.564257183,2.584962501,1.643119821,663,399,9
1,335,233,244,242,0.026,1.610577243,0.807354922,1.710978917,551,451,9
1,346,141,153,147,0.028,1.429275071,0.64385619,1.689441791,422,462,9
1,348,14,25,21,0.026,1.368843872,0.584962501,1.684760285,521,464,9
1,349,372,383,375,0.026,1.340385253,0.559427409,1.684385685,451,465,9
1,351,451,462,453,0.026,1.286784134,0.514573173,1.681508306,346,467,9
1,355,243,260,253,0.038,1.313600873,3.129283017,1.649444514,709,472,9
1,2,191,219,204,0.06,0.879506461,0.247927513,1.525653353,437,16,10
1,6,897,908,900,0.026,1.015918083,0.341036918,1.487588998,698,35,10
1,9,482,493,491,0.026,0.965487458,0.313157885,1.470335389,564,38,10
1,9,838,851,844,0.03,0.965487458,0.313157885,1.470335389,564,38,10
1,10,22,34,25,0.028,0.949856064,0.304854582,1.46475537,580,39,10
1,11,697,708,698,0.026,1.488525295,0.700439718,1.616901663,721,50,10
1,15,226,237,227,0.026,1.331579623,0.652076697,1.507606921,862,59,10
1,16,367,382,373,0.034,1.297796812,1.836501268,1.495145872,879,62,10
1,17,303,314,310,0.026,1.310056249,0.830074999,1.505187126,628,69,10
1,17,333,357,346,0.052,1.310056249,0.830074999,1.505187126,628,69,10
1,20,418,430,427,0.028,1.329401733,0.807354922,1.46475537,745,79,10
1,21,499,512,502,0.03,1.316967925,0.782408565,1.455465989,651,80,10
1,21,565,578,567,0.03,1.316967925,0.782408565,1.455465989,651,80,10
1,23,935,946,939,0.026,1.788450457,1.222392421,1.58392119,715,91,10
1,24,527,543,540,0.036,1.713078843,1.087462841,1.557256522,692,94,10
1,26,257,268,264,0.026,1.563625489,1.777607579,1.504268705,674,101,10
1,27,526,538,532,0.028,1.520820453,0.874469118,1.511539988,892,110,10
1,29,427,440,437,0.03,1.489583065,0.847996907,1.501497686,791,113,10
1,31,618,631,619,0.03,1.436795224,0.761840263,1.484527362,811,116,10
1,35,400,413,406,0.03,1.625814584,1,1.646740672,680,129,10
1,35,514,529,517,0.034,1.625814584,1,1.646740672,680,129,10
1,35,562,575,571,0.03,1.625814584,1,1.646740672,680,129,10
1,42,43,54,44,0.026,1.459934421,1.206450877,1.518354522,757,147,10
1,43,53,66,61,0.03,1.429152637,1.237039197,1.511539988,891,150,10
1,45,892,903,894,0.026,1.412419382,1.041820176,1.49808192,663,152,10
1,46,731,745,740,0.032,1.401535864,1,1.501497686,792,153,10
1,47,926,938,934,0.028,1.669180337,0.893084796,1.616901663,745,170,10
1,50,978,991,987,0.03,1.534319107,2.95419631,1.512979546,974,188,10
